x_nodes,h_total,u,T_total,T,p_total,p,dp_total,rho_total,rho,c,eta,Lambda,v,Re,Ma
-0.026750000000000003,1127853.7572210098,716325.0387698791,94.777,94.6648355435768,10329957.492880823,10298090.38483414,75.8908410506734,25.12942085059613,25.09641578628875,951.2621093835362,5.1249483527278816e-06,0.03049424539028433,48.78490997701675,716686.0818577034,0.051284403631541395
-0.026500000000000003,1127853.7572210098,716325.8636223476,94.777,94.6648338024728,10329881.602039773,10298014.274257282,75.8913222099477,25.129261811838244,25.096256419610224,951.2604048571897,5.124936708014661e-06,0.030494245083278696,48.785219771789926,716687.7102883294,0.05128482119374445
-0.026250000000000002,1127853.7572210098,716326.6884831574,94.777,94.66483206132003,10329805.710717563,10297938.163194753,75.89180337994108,25.12910277156263,25.09609705140667,951.2587003236865,5.12492506324554e-06,0.030494244776271585,48.785529573462235,716689.338734173,0.051285238765082404
-0.026000000000000002,1127853.7572210098,716327.5133523087,94.777,94.66483032011847,10329729.818914182,10297862.051646534,75.8922845606539,25.128943729769265,25.09593768167806,951.2569957830264,5.124913418420516e-06,0.030494244469263,48.78583938203393,716690.9671952346,0.051285656345555604
-0.025750000000000002,1127853.7572210098,716328.3382298017,94.777,94.66482857886812,10329653.926629622,10297785.939612623,75.89276575208653,25.128784686458108,25.095778310424347,951.2552912352103,5.124901773539591e-06,0.030494244162252927,48.78614919750525,716692.5956715142,0.05128607393516431
-0.025500000000000002,1127853.7572210098,716329.1631156373,94.777,94.664826837569,10329578.033863869,10297709.827092975,75.89324695423947,25.128625641629107,25.095618937645487,951.2535866802351,5.124890128602757e-06,0.030494243855241365,48.78645901987652,716694.2241630128,0.05128649153390907
-0.02525,1127853.7572210098,716329.9880098149,94.777,94.66482509622107,10329502.140616914,10297633.714087632,75.89372816711288,25.128466595282287,25.0954595633415,951.2518821181036,5.124878483610024e-06,0.030494243548228325,48.78676884914785,716695.8526697295,0.05128690914178993
-0.025,1127853.7572210098,716330.8129123349,94.777,94.66482335482436,10329426.246888747,10297557.60059655,75.89420939070739,25.128307547417563,25.095300187512304,951.2501775488147,5.124866838561383e-06,0.030494243241213803,48.78707868531961,716697.4811916653,0.05128732675880739
-0.02475,1127853.7572210098,716331.6378231972,94.777,94.66482161337885,10329350.352679357,10297481.48661972,75.89469062502326,25.128148498034907,25.09514081015787,951.2484729723681,5.124855193456835e-06,0.030494242934197793,48.78738852839203,716699.1097288206,0.051287744384961774
-0.0245,1127853.7572210098,716332.4627424022,94.777,94.66481987188452,10329274.457988732,10297405.37215713,75.89517187006089,25.12798944713433,25.094981431278196,951.2467683887635,5.124843548296377e-06,0.030494242627180312,48.7876983783653,716700.7382811956,0.05128816202025333
